Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36005015700,14000US36005015700,"Census Tract 157, Bronx County, New York","Census Tract 157, Bronx County, New York",ny,140,0,ACSSF,3572,36,5,15700,4515,1978,2537,3.17,34738
36005015800,14000US36005015800,"Census Tract 158, Bronx County, New York","Census Tract 158, Bronx County, New York",ny,140,0,ACSSF,3573,36,5,15800,1234,549,685,2.45,48289
36005015900,14000US36005015900,"Census Tract 159, Bronx County, New York","Census Tract 159, Bronx County, New York",ny,140,0,ACSSF,3574,36,5,15900,1862,835,1027,2.87,17905
36005016000,14000US36005016000,"Census Tract 160, Bronx County, New York","Census Tract 160, Bronx County, New York",ny,140,0,ACSSF,3575,36,5,16000,3760,1853,1907,2.44,73841
36005016100,14000US36005016100,"Census Tract 161, Bronx County, New York","Census Tract 161, Bronx County, New York",ny,140,0,ACSSF,3576,36,5,16100,4417,1926,2491,2.43,14667
36005016200,14000US36005016200,"Census Tract 162, Bronx County, New York","Census Tract 162, Bronx County, New York",ny,140,0,ACSSF,3577,36,5,16200,1984,1011,973,3.12,71319
36005016300,14000US36005016300,"Census Tract 163, Bronx County, New York","Census Tract 163, Bronx County, New York",ny,140,0,ACSSF,3578,36,5,16300,0,0,0,,
36005016400,14000US36005016400,"Census Tract 164, Bronx County, New York","Census Tract 164, Bronx County, New York",ny,140,0,ACSSF,3579,36,5,16400,1031,521,510,2.45,78750
36005016500,14000US36005016500,"Census Tract 165, Bronx County, New York","Census Tract 165, Bronx County, New York",ny,140,0,ACSSF,3580,36,5,16500,996,472,524,2.81,25403
36005016600,14000US36005016600,"Census Tract 166, Bronx County, New York","Census Tract 166, Bronx County, New York",ny,140,0,ACSSF,3581,36,5,16600,2324,1048,1276,3.05,76328
